,date,open,close,high,low,volume,volume_value,amplitude,volatility_ratio,volatility_price,change_rate
1147,2018-12-06,5357.54,5283.5,5367.42,5277.18,136938865,101579231232.0,1.68,-1.7,-91.31,0.0
1148,2018-12-07,5289.51,5286.26,5308.94,5260.89,111830157,83495477248.0,0.91,0.05,2.76,0.0
1149,2018-12-10,5253.35,5220.56,5260.56,5202.89,105437955,77989744640.0,1.09,-1.24,-65.7,0.0
1150,2018-12-11,5232.03,5266.56,5266.56,5229.5,102876836,75913539584.0,0.71,0.88,46.0,0.0
1151,2018-12-12,5278.65,5266.31,5288.53,5251.63,107593103,78091137024.0,0.7,0.0,-0.25,0.0
1152,2018-12-13,5274.3,5313.25,5340.95,5245.38,127452383,94001213440.0,1.81,0.89,46.94,0.0
1153,2018-12-14,5305.32,5179.4,5305.43,5175.17,128408760,93414612992.0,2.45,-2.52,-133.85,0.0
1154,2018-12-17,5158.81,5172.89,5174.98,5105.42,103999795,76473643008.0,1.34,-0.13,-6.51,0.0
1155,2018-12-18,5148.34,5138.29,5181.28,5091.06,103343119,76953821184.0,1.74,-0.67,-34.6,0.0
1156,2018-12-19,5141.85,5075.08,5146.7,5067.08,98513510,72301760512.0,1.55,-1.23,-63.21,0.0
1157,2018-12-20,5063.51,5096.77,5103.35,5049.93,98796470,72283811840.0,1.05,0.43,21.69,0.0
1158,2018-12-21,5080.37,5059.08,5087.12,5023.97,93220009,69342470144.0,1.24,-0.74,-37.69,0.0
1159,2018-12-24,5053.66,5103.33,5103.33,5042.0,88205005,69382258688.0,1.21,0.87,44.25,0.0
1160,2018-12-25,5058.59,5050.25,5058.64,4929.29,122592274,91224465408.0,2.53,-1.04,-53.08,0.0
1161,2018-12-26,5046.09,5043.91,5072.15,5032.77,106668856,83353366528.0,0.78,-0.13,-6.34,0.0
1162,2018-12-27,5103.19,4964.24,5116.07,4964.24,111380731,85545148416.0,3.01,-1.58,-79.67,0.0
1163,2018-12-28,4968.48,4975.17,5000.77,4938.1,96551475,74702696448.0,1.26,0.22,10.93,0.0
1164,2019-01-02,4986.64,4969.8,4995.6,4959.69,89200719,72594075648.0,0.72,-0.11,-5.37,0.0
1165,2019-01-03,4967.49,4945.61,5010.59,4944.28,106033367,84052799488.0,1.33,-0.49,-24.19,0.0
1166,2019-01-04,4901.39,5072.21,5072.21,4884.75,134708808,99569799168.0,3.79,2.56,126.6,0.0
1167,2019-01-07,5101.55,5184.98,5189.89,5098.24,152793469,114259619840.0,1.81,2.22,112.77,0.0
1168,2019-01-08,5181.26,5180.1,5189.66,5156.62,148943237,110357749760.0,0.64,-0.09,-4.88,0.0
1169,2019-01-09,5184.1,5194.47,5257.24,5178.18,171347443,128180748288.0,1.53,0.28,14.37,0.0
1170,2019-01-10,5190.85,5187.94,5225.36,5173.45,148553295,110760570880.0,1.0,-0.13,-6.53,0.0
1171,2019-01-11,5188.7,5233.33,5233.37,5178.61,144728986,108417736704.0,1.06,0.87,45.39,0.0
1172,2019-01-14,5232.84,5212.11,5238.46,5196.15,141249124,103900848128.0,0.81,-0.41,-21.22,0.0
1173,2019-01-15,5200.42,5262.73,5262.73,5186.44,144557609,107501805568.0,1.46,0.97,50.62,0.0
1174,2019-01-16,5260.29,5246.57,5278.94,5242.32,139034957,107583664128.0,0.7,-0.31,-16.16,0.0
1175,2019-01-17,5240.43,5194.02,5244.33,5188.06,137832287,102623232000.0,1.07,-1.0,-52.55,0.0
1176,2019-01-18,5194.79,5211.9,5222.5,5164.39,132494638,97256476672.0,1.12,0.34,17.88,0.0
1177,2019-01-21,5217.61,5243.27,5258.26,5215.01,123660273,93075505152.0,0.83,0.6,31.37,0.0
1178,2019-01-22,5241.46,5196.67,5241.46,5179.88,123228500,91875098624.0,1.17,-0.89,-46.6,0.0
1179,2019-01-23,5184.16,5212.54,5212.6,5174.23,115865050,86700834816.0,0.74,0.31,15.87,0.0
1180,2019-01-24,5217.1,5234.89,5250.17,5195.16,130366031,99158925312.0,1.06,0.43,22.35,0.0
1181,2019-01-25,5235.22,5194.52,5244.42,5193.81,137063380,102850670592.0,0.97,-0.77,-40.37,0.0
1182,2019-01-28,5219.19,5153.44,5230.62,5148.64,127767237,95131570176.0,1.58,-0.79,-41.08,0.0
1183,2019-01-29,5134.02,5046.68,5134.19,4971.26,134951370,95393480704.0,3.16,-2.07,-106.76,0.0
1184,2019-01-30,5014.45,4963.23,5041.21,4962.72,100787203,71063883776.0,1.56,-1.65,-83.45,0.0
1185,2019-01-31,4945.94,4876.09,4981.11,4848.37,124072765,83786883072.0,2.67,-1.76,-87.14,0.0
1186,2019-02-01,4889.8,5005.9,5005.9,4889.8,99031127,69706391552.0,2.38,2.66,129.81,0.0
1187,2019-02-11,5021.35,5141.08,5141.08,5021.31,116870405,86438211584.0,2.39,2.7,135.18,0.0
1188,2019-02-12,5142.9,5214.09,5223.42,5136.65,142149842,106402627584.0,1.69,1.42,73.01,0.0
1189,2019-02-13,5217.74,5303.78,5310.04,5212.2,174300142,133601595392.0,1.88,1.72,89.69,0.0
1190,2019-02-14,5306.1,5334.09,5355.27,5289.18,169586452,129202733056.0,1.25,0.57,30.31,0.0
1191,2019-02-15,5328.48,5333.52,5367.28,5319.85,167406280,128448069632.0,0.89,-0.01,-0.57,0.0
1192,2019-02-18,5363.49,5512.24,5512.24,5363.49,221201472,169694654464.0,2.79,3.35,178.72,0.0
1193,2019-02-19,5535.42,5536.95,5559.63,5463.16,251115881,192847953920.0,1.75,0.45,24.71,0.0
1194,2019-02-20,5534.65,5550.2,5552.68,5483.97,215786401,163836956672.0,1.24,0.24,13.25,0.0
1195,2019-02-21,5546.12,5535.96,5640.22,5518.49,254286528,201769984000.0,2.19,-0.26,-14.24,0.0
1196,2019-02-22,5525.13,5656.63,5656.63,5522.05,241527526,192373325824.0,2.43,2.18,120.67,0.0
1197,2019-02-25,5722.35,5933.07,5936.29,5713.12,365874450,290752811008.0,3.95,4.89,276.44,0.0
1198,2019-02-26,5946.84,5921.72,6051.48,5879.12,389561789,313887887360.0,2.91,-0.19,-11.35,0.0
1199,2019-02-27,5905.15,5911.48,5995.57,5842.56,318927501,253997072384.0,2.58,-0.17,-10.24,0.0
1200,2019-02-28,5907.77,5935.11,5974.94,5892.88,253725376,200581132288.0,1.39,0.4,23.63,0.0
1201,2019-03-01,5946.24,5966.2,5966.2,5887.78,229368069,185921486848.0,1.32,0.52,31.09,0.0
1202,2019-03-04,6015.51,6078.61,6160.31,6013.4,349137892,288395513856.0,2.46,1.88,112.41,0.0
1203,2019-03-05,6069.01,6260.11,6260.11,6048.9,341627840,284524793856.0,3.47,2.99,181.5,0.0
1204,2019-03-06,6296.84,6396.22,6396.22,6223.8,407189181,342889037824.0,2.75,2.17,136.11,0.0
1205,2019-03-07,6397.71,6517.21,6565.74,6370.25,418667535,360384765952.0,3.06,1.89,120.99,0.0
1206,2019-03-08,6378.52,6228.19,6531.6,6228.16,409969364,354517807104.0,4.66,-4.43,-289.02,0.0
1207,2019-03-11,6279.05,6504.54,6504.54,6269.85,333267192,296850608128.0,3.77,4.44,276.35,0.0
1208,2019-03-12,6564.85,6646.87,6695.77,6532.87,409986391,369882849280.0,2.5,2.19,142.33,0.0
1209,2019-03-13,6661.48,6522.47,6709.14,6476.23,396467771,360545673216.0,3.5,-1.87,-124.4,0.0
1210,2019-03-14,6462.08,6319.97,6508.98,6249.91,315279273,270780104704.0,3.97,-3.1,-202.5,0.0
1211,2019-03-15,6351.66,6422.98,6465.12,6346.14,285660326,248488574976.0,1.88,1.63,103.01,0.0
1212,2019-03-18,6446.98,6559.59,6559.59,6380.54,291770232,256237481984.0,2.79,2.13,136.61,0.0
1213,2019-03-19,6559.87,6597.81,6614.41,6544.45,282146043,256168480768.0,1.07,0.58,38.22,0.0
1214,2019-03-20,6590.01,6598.32,6607.8,6469.48,292441684,260602527744.0,2.1,0.01,0.51,0.0
1215,2019-03-21,6605.94,6683.36,6730.73,6595.32,335588124,300400066560.0,2.05,1.29,85.04,0.0
1216,2019-03-22,6678.65,6727.55,6734.63,6586.72,315437012,285732761600.0,2.21,0.66,44.19,0.0
1217,2019-03-25,6617.32,6681.53,6762.89,6590.13,307922112,282654896128.0,2.57,-0.68,-46.02,0.0
1218,2019-03-26,6704.69,6497.88,6731.44,6481.49,300907569,271826173952.0,3.74,-2.75,-183.65,0.0
1219,2019-03-27,6532.8,6542.89,6556.51,6392.21,258951380,236009971712.0,2.53,0.69,45.01,0.0
1220,2019-03-28,6511.15,6444.85,6590.23,6441.94,258997914,241420668928.0,2.27,-1.5,-98.04,0.0
1221,2019-03-29,6435.72,6609.93,6609.93,6376.1,277723389,253928951808.0,3.63,2.56,165.08,0.0
1222,2019-04-01,6658.76,6857.73,6857.73,6658.6,340278533,321240158208.0,3.01,3.75,247.8,0.0
1223,2019-04-02,6899.65,6906.07,6970.0,6854.4,360376284,351437389824.0,1.69,0.7,48.34,0.0
1224,2019-04-03,6868.98,6979.22,6979.22,6840.25,330668086,307227283456.0,2.01,1.06,73.15,0.0
1225,2019-04-04,7003.54,7006.36,7029.99,6935.61,344566484,325869932544.0,1.35,0.39,27.14,0.0
1226,2019-04-08,7051.48,6990.65,7073.84,6879.84,359502697,337515200512.0,2.77,-0.22,-15.71,0.0
1227,2019-04-09,6977.2,7021.79,7035.69,6929.36,298358828,284876910592.0,1.52,0.45,31.14,0.0
1228,2019-04-10,6977.42,7022.73,7082.04,6929.88,317514255,298154074112.0,2.17,0.01,0.94,0.0
1229,2019-04-11,7023.98,6902.48,7042.32,6899.45,308501524,287198924800.0,2.03,-1.71,-120.25,0.0
1230,2019-04-12,6894.53,6898.76,6932.51,6841.58,264276908,244159676416.0,1.32,-0.05,-3.72,0.0
1231,2019-04-15,6975.2,6844.24,7014.32,6841.81,278222692,265405124608.0,2.5,-0.79,-54.52,0.0
1232,2019-04-16,6805.45,6981.92,6981.92,6753.92,274401016,262507003904.0,3.33,2.01,137.68,0.0
1233,2019-04-17,6987.25,7059.38,7091.7,6980.7,313805719,302462980096.0,1.59,1.11,77.46,0.0
1234,2019-04-18,7054.77,7018.31,7080.07,7001.14,309498002,297694818304.0,1.12,-0.58,-41.07,0.0
1235,2019-04-19,7002.17,7070.34,7070.34,6944.07,290316948,273353863168.0,1.8,0.74,52.03,0.0
1236,2019-04-22,7084.85,6995.98,7090.09,6973.69,302531005,288380784640.0,1.65,-1.05,-74.36,0.0
1237,2019-04-23,6977.21,6857.91,6977.3,6839.46,282812636,266694025216.0,1.97,-1.97,-138.07,0.0
1238,2019-04-24,6861.53,6930.59,6930.59,6791.69,242805965,232894242816.0,2.03,1.06,72.68,0.0
1239,2019-04-25,6905.9,6636.04,6916.82,6636.04,290128092,266925539328.0,4.05,-4.25,-294.55,0.0
1240,2019-04-26,6589.89,6549.28,6657.01,6545.96,234483172,213143330816.0,1.67,-1.31,-86.76,0.0
1241,2019-04-29,6548.68,6295.58,6567.08,6285.51,243018473,214653018112.0,4.3,-3.87,-253.7,0.0
1242,2019-04-30,6262.01,6360.0,6403.29,6262.01,187864522,167435030528.0,2.24,1.02,64.42,0.0
1243,2019-05-06,6155.51,5875.74,6159.99,5836.31,232350996,189704986624.0,5.09,-7.61,-484.26,0.0
1244,2019-05-07,5902.38,5964.74,6001.69,5854.78,201698179,170320412672.0,2.5,1.51,89.0,0.0
1245,2019-05-08,5846.61,5954.54,6042.94,5804.58,201800200,168086626304.0,4.0,-0.17,-10.2,0.0
1246,2019-05-09,5902.28,5909.22,5977.5,5896.25,171681969,143005802496.0,1.36,-0.76,-45.32,0.0
1247,2019-05-10,5965.09,6129.69,6129.69,5860.07,245028342,207271927808.0,4.56,3.73,220.47,0.0
1248,2019-05-13,6070.4,6105.7,6133.93,6051.81,196957079,171758489600.0,1.34,-0.39,-23.99,0.0
1249,2019-05-14,6026.79,6067.76,6126.03,6018.74,190081224,165187846144.0,1.76,-0.62,-37.94,0.0
1250,2019-05-15,6118.8,6211.66,6216.25,6111.66,218288678,190371053568.0,1.72,2.37,143.9,0.0
1251,2019-05-16,6211.03,6248.02,6264.75,6201.33,235325107,201776685056.0,1.02,0.59,36.36,0.0
1252,2019-05-17,6245.68,6020.78,6250.68,5992.02,250926792,212907589632.0,4.14,-3.64,-227.24,0.0
1253,2019-05-20,6014.58,6001.47,6021.06,5866.85,189512589,161824403456.0,2.56,-0.32,-19.31,0.0
1254,2019-05-21,5992.06,6113.32,6120.47,5974.57,193763325,172472999936.0,2.43,1.86,111.85,0.0
1255,2019-05-22,6113.14,6081.16,6145.47,6035.37,194914447,175470358528.0,1.8,-0.53,-32.16,0.0
1256,2019-05-23,6061.74,5938.8,6062.37,5919.39,189582981,168791207936.0,2.35,-2.34,-142.36,0.0
1257,2019-05-24,5901.51,5880.13,5958.25,5864.97,157764513,138653003776.0,1.57,-0.99,-58.67,0.0
1258,2019-05-27,5885.63,6051.63,6056.3,5859.52,175783990,155073040384.0,3.35,2.92,171.5,0.0
1259,2019-05-28,6055.69,6062.22,6130.36,6039.55,197242166,178997108736.0,1.5,0.17,10.59,0.0
1260,2019-05-29,6049.18,6085.06,6126.04,6037.41,173941635,160815087616.0,1.46,0.38,22.84,0.0
1261,2019-05-30,6065.08,6042.68,6065.48,5963.31,183962214,166731272192.0,1.68,-0.7,-42.38,0.0
1262,2019-05-31,6038.57,6031.37,6088.95,6017.25,171469207,158261833728.0,1.19,-0.19,-11.31,0.0
1263,2019-06-03,6033.29,5939.12,6050.5,5912.81,183747054,165596860416.0,2.28,-1.53,-92.25,0.0
1264,2019-06-04,5927.72,5833.96,5930.47,5798.09,165885819,148267466752.0,2.23,-1.77,-105.16,0.0
1265,2019-06-05,5879.9,5837.21,5899.24,5823.69,157959501,141789044736.0,1.3,0.06,3.25,0.0
1266,2019-06-06,5825.96,5683.37,5826.04,5660.27,158577746,135335059456.0,2.84,-2.64,-153.84,0.0
1267,2019-06-10,5695.34,5749.77,5766.58,5670.72,136530839,118440177664.0,1.69,1.17,66.4,0.0
1268,2019-06-11,5760.49,5965.84,5965.84,5755.45,211084104,183968223232.0,3.66,3.76,216.07,0.0
1269,2019-06-12,5953.26,5940.22,5997.15,5928.97,206949297,184917114880.0,1.14,-0.43,-25.62,0.0
1270,2019-06-13,5931.99,5981.39,5993.36,5913.15,195341156,169527300096.0,1.35,0.69,41.17,0.0
1271,2019-06-14,5983.81,5840.44,5991.39,5835.03,187505641,159816814592.0,2.61,-2.36,-140.95,0.0
1272,2019-06-17,5836.27,5839.93,5868.79,5813.19,135638487,118512439296.0,0.95,-0.01,-0.51,0.0
1273,2019-06-18,5843.1,5834.12,5864.31,5802.49,133372419,116740780032.0,1.06,-0.1,-5.81,0.0
1274,2019-06-19,5947.44,5918.59,5974.57,5914.86,181308872,160363499520.0,1.02,1.45,84.47,0.0
1275,2019-06-20,5908.98,6004.69,6012.98,5873.83,204411648,177591255040.0,2.35,1.45,86.1,0.0
1276,2019-06-21,6046.64,6108.14,6126.73,6046.53,230731302,204164452352.0,1.34,1.72,103.45,0.0
1277,2019-06-24,6112.52,6104.28,6123.34,6071.41,190998241,171016642560.0,0.85,-0.06,-3.86,0.0
1278,2019-06-25,6094.56,6043.92,6094.56,5976.59,191391030,168410599424.0,1.93,-0.99,-60.36,0.0
1279,2019-06-26,6011.65,6036.1,6074.6,5987.97,156498478,140431376384.0,1.43,-0.13,-7.82,0.0
1280,2019-06-27,6044.99,6072.54,6093.06,6044.18,167418125,155289632768.0,0.81,0.6,36.44,0.0
1281,2019-06-28,6065.32,5982.18,6065.32,5945.2,168719045,150245564416.0,1.98,-1.49,-90.36,0.0
1282,2019-07-01,6086.87,6158.79,6158.79,6061.35,207811464,188033282048.0,1.63,2.95,176.61,0.0
1283,2019-07-02,6160.11,6155.92,6176.49,6135.1,193631921,180780199936.0,0.67,-0.05,-2.87,0.0
1284,2019-07-03,6134.94,6094.18,6135.02,6071.46,172349699,154706182144.0,1.03,-1.0,-61.74,0.0
1285,2019-07-04,6101.25,6072.96,6118.16,6045.53,161672822,144475557888.0,1.19,-0.35,-21.22,0.0
1286,2019-07-05,6069.75,6092.92,6103.55,6046.53,138380861,125307146240.0,0.94,0.33,19.96,0.0
1287,2019-07-08,6077.8,5879.41,6077.8,5858.95,178018573,155611279360.0,3.59,-3.5,-213.51,0.0
1288,2019-07-09,5876.33,5904.54,5913.97,5837.77,130645606,119874908160.0,1.3,0.43,25.13,0.0
1289,2019-07-10,5908.33,5862.32,5917.46,5839.87,129587958,118882729984.0,1.31,-0.72,-42.22,0.0
1290,2019-07-11,5881.56,5860.79,5927.57,5828.9,130755886,117963718656.0,1.68,-0.03,-1.53,0.0
1291,2019-07-12,5864.64,5877.47,5888.93,5823.25,124687639,112605204480.0,1.12,0.28,16.68,0.0
1292,2019-07-15,5860.87,5934.01,5947.04,5789.13,148356541,133088849920.0,2.69,0.96,56.54,0.0
1293,2019-07-16,5925.58,5950.27,5950.42,5914.26,131704143,120523886592.0,0.61,0.27,16.26,0.0
1294,2019-07-17,5942.7,5955.02,5977.22,5928.12,142638840,129997295616.0,0.83,0.08,4.75,0.0
1295,2019-07-18,5926.33,5845.41,5926.33,5845.41,143761011,127004368896.0,1.36,-1.84,-109.61,0.0
1296,2019-07-19,5855.16,5871.54,5922.02,5855.16,127880701,115273113600.0,1.14,0.45,26.13,0.0
1297,2019-07-22,5871.05,5689.85,5871.55,5688.08,142131031,119273639936.0,3.12,-3.09,-181.69,0.0
1298,2019-07-23,5692.16,5766.38,5766.38,5692.16,109074299,96207867904.0,1.3,1.35,76.53,0.0
1299,2019-07-24,5779.76,5841.79,5868.37,5779.69,134134454,120863477760.0,1.54,1.31,75.41,0.0
1300,2019-07-25,5844.15,5858.86,5871.68,5831.55,128079657,118898319360.0,0.69,0.29,17.07,0.0
1301,2019-07-26,5847.35,5861.75,5867.71,5833.72,116837386,108239450112.0,0.58,0.05,2.89,0.0
1302,2019-07-29,5863.79,5860.83,5877.96,5836.44,110036454,104225083392.0,0.71,-0.02,-0.92,0.0
1303,2019-07-30,5859.33,5884.15,5914.67,5859.14,121991340,113575514112.0,0.95,0.4,23.32,0.0
1304,2019-07-31,5873.67,5843.83,5873.67,5833.21,117058488,108415791104.0,0.69,-0.69,-40.32,0.0
1305,2019-08-01,5814.96,5820.27,5850.21,5793.7,115467254,108812398592.0,0.97,-0.4,-23.56,0.0
1306,2019-08-02,5709.15,5722.66,5737.38,5675.76,141293010,126356549632.0,1.06,-1.68,-97.61,0.0
1307,2019-08-05,5707.65,5662.21,5758.72,5661.79,124204593,115525636096.0,1.69,-1.06,-60.45,0.0
1308,2019-08-06,5559.08,5493.2,5559.08,5365.53,170837220,143626928128.0,3.42,-2.98,-169.01,0.0
1309,2019-08-07,5521.0,5471.95,5537.55,5471.95,120785564,109029941248.0,1.19,-0.39,-21.25,0.0
1310,2019-08-08,5482.69,5501.51,5516.03,5482.69,108848771,99310944256.0,0.61,0.54,29.56,0.0
1311,2019-08-09,5525.22,5437.34,5543.1,5428.01,118094484,107888676864.0,2.09,-1.17,-64.17,0.0
1312,2019-08-12,5443.91,5535.97,5535.97,5432.12,106839775,99149467648.0,1.91,1.81,98.63,0.0
1313,2019-08-13,5497.66,5506.52,5513.75,5478.88,104363761,99851014144.0,0.63,-0.53,-29.45,0.0
1314,2019-08-14,5566.04,5541.51,5586.13,5533.5,118320796,114569052160.0,0.96,0.64,34.99,0.0
1315,2019-08-15,5415.1,5562.82,5562.82,5390.49,125895521,115944554496.0,3.11,0.38,21.31,0.0
1316,2019-08-16,5560.27,5591.45,5623.8,5557.47,128161147,124693356544.0,1.19,0.51,28.63,0.0
1317,2019-08-19,5636.09,5763.43,5763.43,5636.09,171604564,163576541184.0,2.28,3.08,171.98,0.0
1318,2019-08-20,5776.79,5780.53,5816.74,5764.58,175477906,167926833152.0,0.91,0.3,17.1,0.0
1319,2019-08-21,5773.22,5787.26,5803.32,5765.75,155490237,150866292736.0,0.65,0.12,6.73,0.0
1320,2019-08-22,5798.71,5816.88,5816.93,5769.01,152005409,146362191872.0,0.83,0.51,29.62,0.0
1321,2019-08-23,5817.26,5799.39,5831.1,5780.39,159543954,150155427840.0,0.87,-0.3,-17.49,0.0
1322,2019-08-26,5679.71,5763.35,5779.22,5668.58,155134326,141272621056.0,1.91,-0.62,-36.04,0.0
1323,2019-08-27,5791.33,5872.73,5887.16,5791.33,184099446,167442264064.0,1.66,1.9,109.38,0.0
1324,2019-08-28,5869.33,5873.82,5892.35,5851.83,180388805,162163879936.0,0.69,0.02,1.09,0.0
1325,2019-08-29,5881.68,5871.59,5902.32,5863.88,170479101,153966026752.0,0.65,-0.04,-2.23,0.0
1326,2019-08-30,5892.37,5776.92,5901.78,5750.99,189586836,175746809856.0,2.57,-1.61,-94.67,0.0
1327,2019-09-02,5778.07,5923.57,5924.44,5778.06,181763968,170957111296.0,2.53,2.54,146.65,0.0
1328,2019-09-03,5932.58,5968.25,5968.25,5921.43,186142712,179306164224.0,0.79,0.75,44.68,0.0
1329,2019-09-04,5958.54,6016.04,6016.04,5949.08,197458150,186733756416.0,1.12,0.8,47.79,0.0
1330,2019-09-05,6046.57,6070.31,6134.13,6039.5,252205530,240969039872.0,1.57,0.9,54.27,0.0
1331,2019-09-06,6085.96,6097.01,6105.97,6048.16,197237015,198639943680.0,0.95,0.44,26.7,0.0
1332,2019-09-09,6145.55,6236.97,6236.97,6124.53,225827878,225536651264.0,1.84,2.3,139.96,0.0
1333,2019-09-10,6245.14,6255.8,6263.68,6206.48,232015352,232787558400.0,0.92,0.3,18.83,0.0
1334,2019-09-11,6269.78,6214.12,6275.42,6211.82,214213545,207249555456.0,1.02,-0.67,-41.68,0.0
1335,2019-09-12,6226.99,6247.61,6254.97,6194.12,180166538,175576305664.0,0.98,0.54,33.49,0.0
1336,2019-09-16,6269.28,6278.35,6304.67,6253.36,198003103,194085429248.0,0.82,0.49,30.74,0.0
1337,2019-09-17,6266.38,6128.64,6266.38,6102.39,207507213,198812209152.0,2.61,-2.38,-149.71,0.0
1338,2019-09-18,6137.5,6130.17,6156.67,6111.36,157775173,158375235584.0,0.74,0.02,1.53,0.0
1339,2019-09-19,6140.04,6202.51,6202.51,6108.13,162205885,163827826688.0,1.54,1.18,72.34,0.0
1340,2019-09-20,6211.38,6208.86,6234.68,6187.8,172546652,177155993600.0,0.76,0.1,6.35,0.0
1341,2019-09-23,6188.64,6154.23,6188.71,6110.06,161923277,161876008960.0,1.27,-0.88,-54.63,0.0
1342,2019-09-24,6159.05,6171.2,6219.53,6142.95,166601252,174972522496.0,1.24,0.28,16.97,0.0
1343,2019-09-25,6142.07,6047.29,6142.07,6045.61,170414659,172161302528.0,1.56,-2.01,-123.91,0.0
1344,2019-09-26,6054.95,5851.46,6066.18,5851.46,175109596,170590416896.0,3.55,-3.24,-195.83,0.0
1345,2019-09-27,5846.47,5909.25,5931.73,5846.47,127298383,127727423488.0,1.46,0.99,57.79,0.0
1346,2019-09-30,5911.79,5844.6,5931.04,5844.6,106392143,105792364544.0,1.46,-1.09,-64.65,0.0
1347,2019-10-08,5854.07,5855.72,5901.86,5842.69,109141417,110156111872.0,1.01,0.19,11.12,0.0
1348,2019-10-09,5838.34,5917.86,5917.86,5805.73,114840550,114338422784.0,1.91,1.06,62.14,0.0
1349,2019-10-10,5921.87,6000.1,6000.1,5913.04,133253263,133365116928.0,1.47,1.39,82.24,0.0
1350,2019-10-11,6007.46,6010.84,6035.27,5962.52,148681531,143873806336.0,1.21,0.18,10.74,0.0
1351,2019-10-14,6053.06,6105.64,6112.46,6046.74,172700329,163021721600.0,1.09,1.58,94.8,0.0
1352,2019-10-15,6086.42,6035.13,6086.42,6018.78,163648686,153675821056.0,1.11,-1.15,-70.51,0.0
1353,2019-10-16,6037.75,6001.66,6050.98,5998.78,143619021,133052723200.0,0.86,-0.55,-33.47,0.0
1354,2019-10-17,5999.72,5993.6,6024.2,5976.6,129298537,121747714048.0,0.79,-0.13,-8.06,0.0
1355,2019-10-18,5992.19,5918.38,6020.87,5900.53,148185981,137054801920.0,2.01,-1.26,-75.22,0.0
1356,2019-10-21,5914.32,5890.51,5914.32,5829.1,130169300,121592111104.0,1.44,-0.47,-27.87,0.0
1357,2019-10-22,5890.08,5964.59,5964.59,5889.4,128712376,123065262080.0,1.28,1.26,74.08,0.0
1358,2019-10-23,5964.52,5926.51,5971.81,5912.39,133151954,127850332160.0,1.0,-0.64,-38.08,0.0
1359,2019-10-24,5918.3,5919.75,5934.18,5874.73,126985306,119311917056.0,1.0,-0.11,-6.76,0.0
1360,2019-10-25,5913.99,5957.28,5965.83,5877.76,135385098,127823458304.0,1.49,0.63,37.53,0.0
1361,2019-10-28,5985.29,6080.54,6080.56,5985.29,177915118,165283405824.0,1.6,2.07,123.26,0.0
1362,2019-10-29,6085.16,5998.3,6085.16,5998.3,191072883,181841666048.0,1.43,-1.35,-82.24,0.0
1363,2019-10-30,5973.72,5923.87,5973.72,5909.54,167972490,159047065600.0,1.07,-1.24,-74.43,0.0
1364,2019-10-31,5919.8,5846.33,5936.77,5844.81,149785979,142376189952.0,1.55,-1.31,-77.54,0.0
1365,2019-11-01,5824.76,5900.7,5904.6,5813.48,136019896,130529366016.0,1.56,0.93,54.37,0.0
1366,2019-11-04,5909.73,5922.56,5951.36,5909.73,140740762,139148275712.0,0.71,0.37,21.86,0.0
1367,2019-11-05,5925.03,5926.08,5938.84,5880.25,136937674,134847160320.0,0.99,0.06,3.52,0.0
1368,2019-11-06,5923.92,5867.66,5929.58,5847.32,137342203,133024849920.0,1.39,-0.99,-58.42,0.0
1369,2019-11-07,5864.04,5911.59,5918.07,5855.11,126605993,125841170432.0,1.07,0.75,43.93,0.0
1370,2019-11-08,5933.9,5894.87,5950.01,5889.83,131845476,134642913280.0,1.02,-0.28,-16.72,0.0
1371,2019-11-11,5863.87,5743.32,5863.87,5734.06,140160986,132056891392.0,2.2,-2.57,-151.55,0.0
1372,2019-11-12,5742.0,5761.9,5761.9,5680.82,121525453,115576000512.0,1.41,0.32,18.58,0.0
1373,2019-11-13,5755.54,5736.29,5755.54,5711.34,110485962,107950542848.0,0.77,-0.44,-25.61,0.0
1374,2019-11-14,5734.75,5774.03,5787.48,5729.71,116727235,117500424192.0,1.01,0.66,37.74,0.0
1375,2019-11-15,5766.51,5693.91,5766.51,5693.91,122988943,124826083328.0,1.26,-1.39,-80.12,0.0
1376,2019-11-18,5685.05,5738.26,5741.19,5677.73,109662049,109766717440.0,1.11,0.78,44.35,0.0
1377,2019-11-19,5740.5,5839.68,5839.68,5734.27,133013816,131878637568.0,1.84,1.77,101.42,0.0
1378,2019-11-20,5837.96,5803.7,5850.09,5794.64,134891233,132444405760.0,0.95,-0.62,-35.98,0.0
1379,2019-11-21,5783.38,5795.71,5818.27,5770.18,118707581,110664491008.0,0.83,-0.14,-7.99,0.0
1380,2019-11-22,5799.77,5734.74,5847.98,5707.43,144503739,133218816000.0,2.43,-1.05,-60.97,0.0
1381,2019-11-25,5731.04,5701.45,5735.37,5658.58,130752108,113792774144.0,1.34,-0.58,-33.29,0.0
1382,2019-11-26,5702.24,5694.71,5719.08,5681.78,116191255,98781077504.0,0.65,-0.12,-6.74,0.0
1383,2019-11-27,5687.44,5694.04,5716.52,5666.5,113559444,100143628288.0,0.88,-0.01,-0.67,0.0
1384,2019-11-28,5689.96,5679.25,5716.0,5667.94,110472225,101546319872.0,0.84,-0.26,-14.79,0.0
1385,2019-11-29,5677.95,5684.26,5690.0,5636.53,105627576,95715004416.0,0.94,0.09,5.01,0.0
1386,2019-12-02,5689.18,5691.53,5711.15,5677.21,107613402,99449040896.0,0.6,0.13,7.27,0.0
